,Gender_Nonbinary,Churn,Marital_Widowed,Port_modem,Population
1603,0,0,0,1,15529
4395,0,1,0,1,5912
9732,0,0,0,0,4824
9358,0,0,0,0,960
7278,0,0,0,0,412
6021,0,0,0,0,1245
5939,0,0,0,1,14632
6434,0,0,0,0,271
4227,0,0,0,1,2534
5356,0,0,0,1,18
4932,0,0,1,1,808
2374,0,1,1,1,336
1838,0,1,0,1,18899
2465,0,1,1,0,742
4476,0,0,0,1,30035
7798,0,0,0,1,19919
4668,0,0,0,0,322
399,0,0,0,0,758
1462,0,0,0,0,2688
6511,0,0,0,1,276
1556,0,0,0,1,839
6629,0,0,1,0,4354
7212,0,0,0,1,3682
9031,0,0,0,0,95
3015,0,1,0,1,1493
2615,0,0,0,0,22275
768,0,0,1,1,8379
4331,0,1,0,0,4420
6502,0,0,1,0,1902
9375,0,0,0,0,1748
3333,0,0,1,0,2379
7983,0,0,0,0,2942
3562,0,0,0,0,7979
1298,0,1,0,1,4759
6548,0,0,0,0,2889
6139,0,0,0,0,36
3106,0,1,0,1,3875
9033,0,0,0,1,2383
6343,0,0,0,0,1480
9447,0,0,0,1,66
1977,0,0,0,1,816
9416,0,0,0,1,868
1274,0,0,0,1,1152
1699,0,0,0,0,39
1820,0,0,0,0,43123
4377,0,1,1,0,2181
8404,0,0,0,0,861
809,0,1,0,1,3134
2696,0,1,1,1,6608
1488,0,1,0,0,167
1424,0,0,0,0,1594
2058,0,0,0,0,22609
8492,0,0,0,0,0
5762,0,0,0,1,10653
4039,0,0,0,1,188
8115,0,0,0,0,3817
6623,0,0,1,0,31790
9335,0,0,0,1,2400
2795,0,1,0,1,1345
7851,0,0,0,1,8335
2801,0,1,0,0,198
9113,0,0,1,0,539
7060,0,0,0,0,517
6733,0,0,1,0,867
5953,0,0,1,0,28047
6244,0,0,0,0,40778
5642,0,0,0,0,14026
2518,0,1,0,0,865
3430,0,0,0,1,31632
510,0,0,1,1,12695
7078,0,0,0,0,471
1607,0,0,0,0,1352
6446,0,0,0,0,329
723,0,0,0,1,93
6325,0,0,0,0,6570
1338,0,1,0,0,1028
4605,0,0,0,1,176
2411,0,0,1,0,2348
6298,0,0,0,0,3274
9700,0,0,0,1,4154
3688,0,1,0,1,3378
3776,1,0,1,0,1503
7953,0,0,0,1,1074
1294,0,0,1,1,4993
2940,0,0,0,0,226
4379,0,0,0,1,1589
4634,0,1,0,0,34
4297,0,0,0,0,3667
7265,0,0,0,1,1331
4996,0,1,0,1,46
8124,0,0,1,0,796
8376,0,1,0,1,32568
2454,1,1,0,1,1404
2281,0,1,0,0,996
3834,0,1,0,0,17
656,0,0,0,0,204
5868,0,0,0,0,369
4553,0,1,1,1,365
4891,0,1,0,1,2348
3897,0,0,0,1,264
752,0,0,1,0,1503
4421,0,1,0,1,10119
2514,0,1,0,0,346
2017,0,1,0,1,2725
2714,0,0,1,0,87
4240,0,1,1,1,170
4113,0,0,0,0,13474
5371,0,0,0,1,87
5911,0,0,0,1,29243
5837,0,1,1,1,6880
4578,0,0,0,1,365
7052,0,0,1,1,6585
848,0,1,1,1,16888
6326,0,0,0,0,77
391,0,1,0,0,11435
6143,0,0,0,1,1597
1823,0,0,0,1,14
857,0,0,0,0,14026
5958,0,0,0,1,3284
760,0,0,1,1,3381
3892,0,1,0,1,136
2376,0,0,0,0,830
1466,1,0,1,1,15074
1181,0,0,0,0,16299
2656,0,0,0,0,2192
9095,0,0,0,1,14191
2651,0,1,1,0,647
1507,0,0,0,0,380
9422,0,0,0,0,1976
9634,0,0,0,0,840
9938,0,1,0,0,768
4477,0,0,0,1,2474
3693,0,1,1,1,2435
5258,0,0,1,1,41454
9437,0,0,0,1,362
8044,0,0,0,1,157
7478,0,0,0,0,25815
855,0,1,0,1,35603
6524,0,0,0,0,51275
2936,0,1,0,1,2667
7131,0,0,0,0,18302
218,0,0,1,1,1994
577,0,0,0,1,63318
3554,0,1,0,0,89
9580,0,0,0,0,237
6643,0,0,0,0,93
3915,0,0,0,1,34470
8058,0,0,0,1,16715
8645,0,0,0,1,19162
5651,0,0,0,1,5500
1498,0,1,1,0,21013
9748,0,0,0,0,32269
2022,1,0,0,0,51369
926,0,1,0,1,2053
2671,0,1,1,0,6891
1617,0,1,1,0,335
7663,0,0,0,1,23370
6990,0,0,0,1,27872
3185,0,0,0,0,40063
9774,0,0,0,0,1177
7802,0,0,0,1,518
4415,0,0,0,0,780
2757,0,1,0,1,3275
7828,0,0,0,0,1060
9258,0,0,0,0,1117
8866,0,0,0,0,1619
4153,0,0,0,1,1253
3384,0,1,0,0,1702
6740,0,0,0,1,11317
3341,0,0,0,0,3215
6916,0,0,0,1,554
3925,0,0,0,1,114
8011,0,1,0,0,365
1650,0,1,0,0,10052
8882,0,0,0,1,21409
1157,0,0,0,0,3437
7944,0,0,0,1,3515
9183,0,0,0,1,11466
8627,0,0,0,0,16398
2531,1,1,1,1,3845
2316,0,1,1,0,34119
9650,0,0,0,0,207
513,0,1,0,1,12722
6776,0,0,0,0,37234
3868,0,0,1,0,1004
765,0,0,0,1,989
9653,0,0,0,0,6190
8648,0,0,0,0,310
9772,0,0,0,0,650
8231,0,0,0,1,411
6415,0,0,0,1,18274
2492,0,1,1,0,8489
1647,0,0,1,0,217
2253,0,0,0,1,885
8929,0,1,0,1,21130
7525,0,0,0,1,1932
2707,0,1,1,1,6282
4832,0,0,0,0,62
3040,0,1,1,0,594
112,0,1,0,1,15383
9720,0,0,0,0,1725
9751,0,0,0,1,20180
915,0,0,0,1,224
4997,0,0,0,0,377
2204,0,1,0,1,627
7298,0,0,0,1,3122
1862,0,0,0,0,26057
2897,0,0,1,0,3671
5706,0,0,0,0,49694
3603,0,0,0,0,18321
4461,0,1,1,0,18043
4006,0,0,0,0,8510
8798,0,0,1,0,739
4536,0,0,0,1,37042
3511,0,0,0,0,3579
6171,0,0,0,1,57306
9460,0,0,0,0,25134
3066,0,1,0,1,41818
7197,0,0,1,1,16479
129,0,1,0,0,5846
1957,0,1,1,1,42227
1600,0,0,0,1,15156
6172,0,0,0,0,10238
8531,0,0,0,0,10238
7579,0,0,0,1,3250
7767,0,0,0,1,182
9615,0,1,1,0,4173
7107,0,0,0,0,3414
5482,0,0,0,1,1358
7435,0,0,1,1,33235
3017,0,0,0,0,615
14,0,1,0,0,8165
7547,0,0,0,1,24628
2116,0,0,0,0,29360
2095,0,1,1,0,3826
1520,0,1,0,1,3956
6737,0,0,0,1,492
6083,0,0,0,1,4621
9731,0,0,0,0,15075
7111,0,0,0,0,2510
9279,0,0,0,0,11446
116,0,0,0,1,69
3048,0,1,0,0,610
8736,0,0,0,1,3211
2353,0,1,0,0,57
5220,0,0,1,0,18042
7741,0,1,0,1,268
75,0,1,0,1,24693
5473,0,0,0,1,1026
4029,0,1,1,1,165
5402,1,0,1,0,44139
8357,0,1,0,1,33953
3200,0,0,1,0,55215
1587,0,1,0,0,1319
9060,0,0,0,1,7070
4441,0,1,0,1,2144
3585,0,1,0,1,0
5690,0,0,0,0,5060
8271,0,0,0,0,5985
5122,0,0,0,1,1536
4037,0,0,0,0,30211
3461,0,0,0,1,20681
727,0,0,0,1,929
4225,0,0,0,0,0
3210,0,0,0,1,1019
4910,0,1,0,1,95
5647,0,0,1,0,143
553,0,1,0,1,18829
4953,0,0,1,0,1059
6806,0,0,0,0,3843
6470,0,0,0,0,3639
9269,0,0,0,0,843
1803,0,1,1,0,4827
8441,0,0,0,1,24494
3932,0,0,0,1,41387
3674,0,0,1,1,187
3630,0,0,0,0,2405
7475,0,0,0,0,428
6375,0,0,0,0,34082
5225,0,0,1,0,40752
8940,0,0,1,0,30376
1964,1,0,0,1,1330
6636,0,0,1,0,2442
572,0,1,0,1,645
5829,0,0,0,0,1749
936,0,0,0,0,4132
9778,0,0,0,1,10398
7020,0,0,0,1,35028
2786,0,0,0,1,1193
3624,0,1,1,1,1868
2016,0,1,0,1,2856
929,1,0,0,1,28275
2499,0,1,0,0,1276
9220,0,0,0,0,10949
8246,0,0,0,0,22836
1776,0,1,0,1,18249
4867,0,0,0,0,1056
7113,0,0,1,1,28877
1090,0,0,0,1,1938
6911,0,0,0,0,1371
2939,0,0,0,0,39344
844,0,0,0,1,868
7810,0,0,0,0,5490
9603,0,0,1,0,110
448,0,1,0,0,3873
9707,0,0,0,0,524
7338,0,0,0,0,14019
2215,0,1,0,0,6140
6972,0,0,0,0,7890
4054,0,1,1,1,35798
3024,0,1,1,1,910
5440,0,0,0,0,12415
8823,0,1,0,0,4976
9325,0,0,1,0,3255
3135,0,0,0,1,31474
9452,0,0,1,1,613
8680,0,0,0,1,214
8857,1,0,0,0,1780
7650,0,0,0,1,338
9780,0,0,0,0,29321
2934,0,0,0,1,55
8517,0,0,0,0,31749
1908,0,1,1,0,4035
2358,0,0,0,0,22734
7538,0,0,0,1,18252
8538,0,0,1,1,3157
870,0,1,0,1,19858
9498,1,0,1,1,34639
717,0,1,1,0,3014
1248,0,1,0,0,166
6296,0,0,0,1,389
4478,0,1,1,0,33014
1765,0,1,0,0,9022
7946,0,0,0,0,12492
1141,0,1,0,1,1639
646,0,0,1,0,44647
4924,0,1,0,0,1283
6421,0,0,0,0,779
5795,0,0,1,1,1282
539,0,0,0,0,31101
234,0,0,0,1,165
5259,0,0,0,1,14037
7822,0,0,0,1,3060
3879,0,1,0,0,926
5099,0,0,0,1,11097
9175,0,0,0,1,12374
5957,0,0,0,0,47710
8461,0,0,0,1,12531
3661,0,1,0,1,207
7422,0,0,0,1,6213
3909,0,0,1,1,27766
3509,0,0,0,0,8071
4278,0,0,0,1,63659
9609,0,0,0,1,55
412,0,0,0,0,2338
7173,0,0,0,0,932
9684,0,0,0,0,254
1331,0,1,1,1,9262
2323,0,1,0,0,1090
1196,0,0,0,0,13112
5557,0,0,0,1,49790
4826,0,1,0,1,123
7728,0,0,0,0,5967
3631,0,1,0,0,23512
5794,0,0,1,1,585
5562,0,0,0,0,711
543,0,1,0,0,1084
4040,0,0,1,0,518
4788,0,1,0,0,39
1535,0,1,0,1,1331
332,0,1,0,1,3098
4285,0,1,0,0,182
2227,0,0,0,1,22187
5685,0,0,0,1,12789
4079,0,1,0,1,375
4776,0,1,0,1,5157
4581,0,1,0,0,3744
4349,0,0,0,1,90675
2709,0,0,0,1,692
8963,0,0,0,0,21732
6730,0,0,0,0,11317
6932,0,0,0,0,3818
3795,0,1,0,1,5076
8028,0,0,0,0,27728
8796,0,0,0,0,61
1223,0,0,1,0,190
4335,0,0,0,0,746
9136,0,0,0,0,4555
9908,0,0,0,1,6990
5632,0,0,0,1,11895
2868,0,0,0,1,51667
2984,0,1,1,1,4846
4405,0,1,0,0,176
5827,0,0,0,1,162
9052,0,0,0,0,388
8430,0,0,0,0,6172
8473,0,0,0,0,35573
9448,0,0,0,1,12628
6122,0,0,0,0,3223
556,0,0,1,0,1593
8006,0,0,0,0,61860
5618,0,0,1,0,325
4976,0,1,0,0,21556
3979,0,0,0,0,24774
2800,0,1,0,0,34305
256,0,0,0,1,34993
69,0,1,0,1,17823
8774,0,0,0,1,2901
1429,0,1,0,1,46286
184,0,1,0,1,324
6963,0,0,0,0,4880
8681,0,0,0,1,60191
6656,0,0,0,1,526
9710,0,0,1,0,7346
9786,0,0,0,0,113
4445,0,0,0,0,13991
2224,0,1,0,1,678
710,0,1,0,1,291
8744,0,0,0,1,1269
9075,0,0,0,0,2190
6886,0,0,1,0,1144
7114,1,0,0,0,336
8569,0,0,1,1,1593
5413,0,0,0,0,360
6977,0,0,0,0,70
2749,0,1,0,1,1419
6569,0,0,0,1,43149
5898,0,1,0,0,88344
7498,0,0,0,1,610
7449,0,0,0,1,4180
7266,0,0,0,1,1103
8349,0,0,0,0,3860
714,0,0,0,1,1152
4249,0,0,0,0,2660
3722,0,1,0,1,2848
7977,0,0,0,0,678
6307,1,0,0,0,634
507,0,0,1,1,1394
2288,0,0,1,0,4642
7453,0,0,0,0,5973
8699,0,0,0,1,898
9581,0,0,1,0,14945
9790,0,0,0,1,1995
4537,0,0,0,0,4242
9354,0,0,0,1,837
9776,0,0,1,0,1351
8267,0,0,0,0,12389
8770,0,0,0,0,2159
9583,0,0,1,0,702
1890,0,1,1,0,658
91,0,1,1,1,15210
7411,0,0,1,0,37080
1775,0,1,0,0,98660
5011,0,0,0,1,13937
9546,0,0,0,0,824
6762,0,0,0,0,12886
1856,0,0,0,1,1090
758,0,1,0,1,4223
5477,0,0,0,0,161
1250,0,0,0,1,6854
3526,0,1,0,1,1589
4302,0,0,0,1,39523
6946,0,0,0,0,57344
4289,0,0,0,1,814
1817,0,0,1,1,6947
942,0,1,0,0,2840
1022,0,0,0,0,2639
1051,0,0,1,1,17806
9598,0,0,1,0,247
3022,0,0,0,1,24022
3227,0,0,1,0,36531
1755,0,0,0,0,1060
4271,0,1,0,1,22380
4156,0,1,1,0,11598
2910,0,0,0,0,694
8420,0,0,0,0,220
8316,0,0,0,1,29404
4992,0,0,0,1,11333
3887,0,0,0,0,2618
372,0,0,0,0,51767
2045,0,0,0,1,195
4506,0,0,1,0,1776
6007,0,0,0,0,18229
1300,0,1,1,0,28804
275,0,0,1,1,48969
3478,0,1,0,1,8483
1988,0,0,0,0,5960
5892,0,0,0,0,384
102,0,1,0,0,31927
1379,0,0,0,1,20940
9652,0,0,0,1,942
1585,0,1,0,0,33103
2788,0,0,0,1,916
692,0,0,0,0,192
8303,0,0,0,0,710
2760,0,1,0,1,4134
7516,0,1,0,1,10445
7049,0,0,0,1,1690
3110,0,0,0,1,1560
5707,0,1,0,1,23021
8117,0,0,0,0,635
7409,0,0,0,1,3128
8967,0,0,1,1,56
6754,0,0,0,0,13538
5744,0,0,0,1,255
4738,0,1,0,1,25735
5702,0,0,1,0,1853
6069,0,0,0,0,29986
4025,0,0,0,1,165
374,0,1,0,0,482
7517,0,1,0,0,5943
2632,0,1,1,1,1485
56,0,1,0,0,46869
2099,0,1,0,0,2846
8146,0,0,0,0,133
1239,0,0,0,1,85
1922,0,1,0,1,1421
882,0,0,0,1,13970
5641,0,0,0,1,15232
2314,0,1,0,0,20501
3651,0,1,0,1,360
1503,0,0,0,1,7842
1184,0,1,0,0,29287
691,0,0,0,0,3645
7892,0,0,0,0,14634
6986,0,0,0,1,1095
1299,0,0,0,0,6140
3672,0,1,0,0,8878
4857,0,1,0,1,4029
5292,0,0,0,0,356
1618,0,0,0,0,861
5989,0,0,0,0,22258
62,0,1,0,1,3757
1953,0,1,0,0,1113
3239,0,1,0,1,9948
2485,0,0,0,0,598
9671,0,0,0,0,3088
2839,0,0,0,1,1955
7702,0,0,1,1,451
4483,0,0,0,0,729
4556,0,0,0,1,4101
8690,0,0,0,1,5350
1382,0,0,0,1,16897
2638,0,0,0,0,7379
5340,0,0,0,0,1276
3701,1,0,1,1,680
7333,0,0,0,0,502
5200,0,0,0,0,1854
1190,0,0,0,1,70
2737,0,0,0,1,40828
7510,0,0,0,0,1845
5179,0,0,1,1,1503
730,0,0,0,0,180
4703,0,1,0,0,13015
9025,0,0,0,1,1464
1397,0,0,0,1,8990
7231,0,0,1,1,4286
1505,0,0,0,0,14433
808,0,1,0,1,527
5065,0,0,0,0,30662
5104,0,0,0,1,30228
8803,0,0,0,0,6473
5699,0,0,0,0,47
9504,0,0,0,1,42011
7352,0,0,0,1,10034
9666,0,0,0,0,129
1126,0,0,0,1,2115
5048,0,0,0,1,205
9821,0,1,1,0,40014
3861,0,1,0,1,42041
2191,0,0,0,1,24682
4956,0,0,0,0,63911
8631,0,0,0,1,1659
7562,0,1,1,0,2529
3802,1,1,1,0,562
12,0,0,0,1,556
6057,0,0,0,0,277
6479,0,0,1,0,5332
1966,0,1,0,1,450
6405,0,0,0,0,2231
629,0,0,1,0,3313
6617,0,0,0,0,879
5677,0,0,0,0,1705
4175,0,0,0,0,5546
1282,0,0,0,0,7020
8049,0,0,0,1,2238
8979,0,0,0,0,284
3235,0,1,1,0,1181
4786,0,1,1,0,2992
888,0,0,0,1,830
4751,0,1,1,1,0
8886,0,0,0,1,514
6968,0,0,1,0,9286
4534,0,0,1,1,60
6283,0,0,0,1,308
9163,0,0,0,0,7218
6258,0,0,0,0,266
8429,0,0,0,1,3216
331,0,1,0,0,4270
7489,0,0,0,0,1888
7314,0,0,0,1,1442
1754,0,1,0,1,3929
7602,0,0,0,0,69
3903,0,1,0,0,23247
3128,0,1,0,0,14559
6055,0,0,1,1,23144
8762,0,0,1,0,1455
9839,0,0,0,1,15652
2482,1,0,0,1,2056
6177,0,0,1,0,983
3951,0,0,1,1,34950
4762,0,0,0,1,270
7005,0,0,0,0,2963
3120,0,1,0,0,24453
2741,0,1,0,0,1406
1791,0,1,0,0,59191
9153,0,0,1,0,2459
6043,0,0,1,0,853
1068,0,1,0,0,22684
5240,0,0,0,0,723
4560,0,0,0,0,474
9357,0,0,0,1,2862
4542,0,1,0,0,4246
690,0,0,1,0,31
2157,0,1,0,1,2562
1557,0,1,1,1,877
8587,0,0,0,1,12923
9293,0,0,0,1,1159
4362,0,1,0,0,925
4419,0,0,0,0,25339
3781,0,1,0,0,16522
6910,0,0,0,1,16545
9961,0,0,0,0,2489
3377,0,1,1,1,11573
4368,0,0,0,1,265
1883,0,0,0,1,8075
6927,0,0,0,0,249
2814,0,0,0,0,4350
2712,0,1,1,1,0
1837,0,1,0,0,41468
6413,0,1,0,1,26749
5922,0,0,0,0,22858
6243,0,0,0,0,40434
5529,0,0,0,0,0
6517,0,0,0,0,2295
3560,0,0,1,0,4996
1311,0,0,0,1,1815
2046,0,1,0,1,30556
2394,0,0,1,0,42116
3307,0,1,0,0,7575
2916,0,0,0,1,97
3133,0,1,0,0,26539
4625,0,0,0,0,59
8343,0,0,0,1,25
2087,0,0,0,0,298
393,0,1,1,1,170
7716,0,0,0,0,2536
7312,0,0,0,0,479
2767,0,1,0,0,4807
5948,0,0,1,0,2683
3451,0,1,0,0,640
6019,0,0,0,1,6673
3187,0,0,0,0,2055
4814,0,0,1,0,196
3652,0,0,0,0,900
2231,0,1,1,1,73
2874,0,1,0,1,1539
8291,0,0,1,0,6039
6684,0,0,1,1,206
407,0,0,0,0,6524
7841,0,0,1,1,64
3144,0,1,0,0,65123
5750,0,0,0,0,1490
1805,0,1,0,0,2931
9994,0,0,0,0,210
4280,0,0,0,0,2683
4060,0,0,0,0,9791
3467,1,0,1,0,56790
6838,0,0,1,0,4029
7528,0,1,0,0,871
9398,0,0,1,0,109
2993,0,1,1,0,9869
193,0,0,0,0,6658
9232,0,0,1,1,76
6406,0,0,1,1,206
8239,0,0,0,1,1537
4181,0,0,0,1,970
203,0,0,1,1,90517
4583,0,1,0,1,29522
5237,0,0,0,1,2216
3575,0,0,1,0,4907
9179,0,0,0,0,2108
9762,0,0,0,1,13124
7019,0,0,0,1,737
6248,0,0,1,1,1380
7740,0,0,1,0,208
6,0,1,1,0,2535
2536,0,0,1,0,39850
8673,0,0,0,0,9768
1106,0,1,0,0,3211
8236,0,0,0,0,8075
1435,0,1,0,1,1268
9993,0,0,0,1,3209
4760,0,0,0,1,1706
7161,0,0,1,0,140
7355,0,0,0,0,28709
3260,0,0,0,0,586
4323,0,0,0,1,4634
7138,0,0,1,1,2074
2544,0,0,1,0,2089
7849,0,0,0,0,48775
3254,0,0,1,0,32066
1904,0,1,0,1,1800
3402,0,1,0,0,6902
6204,0,0,0,1,873
8848,0,0,0,0,4409
7291,0,0,0,1,5105
4344,0,0,0,1,4641
433,0,1,1,0,2101
5241,0,0,1,1,1134
2155,0,0,0,1,0
7655,0,1,1,1,2613
4982,0,0,1,0,10577
4178,0,0,1,1,983
6992,0,0,0,0,1489
8793,0,0,0,1,1448
3942,0,1,0,0,54
3055,0,1,0,1,1075
1946,0,0,0,0,179
1378,0,1,0,1,18065
3520,0,0,0,0,2132
7249,0,0,0,1,923
5109,0,0,0,0,188
3469,0,0,0,1,2057
2170,0,1,1,1,6571
63,0,0,1,0,4938
6614,0,0,0,1,3518
9605,0,0,0,0,10152
3782,0,0,1,0,35575
2128,0,0,0,1,3076
7991,1,0,0,0,4901
5368,0,0,0,0,880
9699,0,0,0,0,1112
562,0,1,0,0,3067
4459,0,0,0,0,226
7217,0,0,0,1,2029
6260,0,0,0,1,21829
6329,0,0,1,0,17287
411,0,1,1,0,955
6853,0,0,0,1,19746
8335,0,0,1,0,693
4708,0,0,0,0,275
7641,0,0,0,0,12645
7306,0,0,0,1,12
6107,0,0,0,1,0
9044,0,0,0,1,11611
5858,0,0,1,0,4382
3985,0,1,1,1,21319
8613,0,0,1,0,1111
9326,0,0,0,0,2879
5763,0,0,0,0,13384
8162,0,0,0,0,11850
2669,0,1,0,1,8483
9302,0,0,0,1,296
8828,0,0,1,0,28849
6137,0,0,0,0,361
5312,0,0,1,0,6435
4246,0,1,0,1,1358
875,0,1,0,1,265
4970,0,0,0,0,836
6387,0,0,0,0,32901
4187,0,0,0,1,45763
7148,0,0,0,1,180
5359,0,0,1,0,11272
1065,0,1,1,0,1418
5496,0,0,0,0,5910
6786,0,0,0,0,14839
3588,0,0,0,0,3494
1491,0,1,0,1,40
9499,0,0,1,1,15644
4414,0,1,1,0,478
2326,0,1,0,0,392
1465,0,0,0,1,42532
966,0,1,0,1,0
23,0,0,0,1,2193
4593,0,0,0,0,319
3420,0,1,0,1,465
8387,0,0,1,0,60699
3457,0,0,0,1,37201
780,0,0,0,0,17349
9971,0,0,1,1,631
262,0,0,0,0,32603
4011,0,0,0,1,33960
1787,0,0,1,0,13133
1473,0,1,0,1,13549
6775,0,0,0,0,32737
6251,0,0,0,0,155
5464,0,0,0,0,2301
146,1,1,0,1,828
812,0,1,0,1,895
8889,0,0,0,0,83782
1684,0,0,0,0,57
8981,0,0,0,1,748
6582,0,0,1,1,2315
6928,0,0,0,0,2263
6572,0,0,0,0,2745
7464,0,0,0,0,2190
5998,0,1,0,1,774
7406,0,0,1,1,1927
438,0,0,0,0,618
526,0,1,0,0,2397
364,0,0,0,1,892
8319,0,0,0,0,1599
4276,0,1,1,0,11461
2344,0,0,0,0,1425
2193,0,1,0,1,51045
3042,0,0,1,1,7390
4104,0,0,0,1,823
748,0,1,0,1,180
3515,0,1,0,1,653
5234,0,0,0,1,122
796,0,1,0,1,3531
4301,0,0,0,1,2350
4701,0,0,0,1,595
1742,0,1,0,1,24198
3658,0,1,1,0,4654
7967,0,0,1,0,8407
6304,0,0,1,1,256
5748,0,0,0,1,14559
4498,0,1,0,1,788
3950,0,0,0,1,1108
5434,0,0,0,0,17990
3448,0,0,0,0,193
7056,0,0,0,0,78
5600,0,0,0,0,8120
5417,0,0,0,1,1629
772,0,0,0,0,7836
381,0,1,0,1,19201
4548,0,1,0,1,2924
635,0,1,0,1,6137
1345,0,0,0,0,148
581,0,1,0,0,1627
2169,0,1,0,1,1712
6825,0,0,0,1,1399
